Protein,p_val,avg_log2FC,p_val_adj,clone1,clone2
CD138,0.427328293316452,-0.460374666014295,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD83,0.431569764314001,-0.381394842911071,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD303,0.440194268439947,0.401652156720104,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD19,0.449975439011218,0.169338882691702,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD45,0.51338014217429,-1.05406298926891,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD304,0.581237012094462,0.066494840295725,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD5,0.608629456897919,0.50275944086216,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
Fc&#949;RI&#945;,0.625974311820706,-0.477192861975396,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD22,0.65879146477866,-0.0334134441396756,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD64,0.733792588514337,-0.239876690171346,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD11c,0.789242782629726,-0.189111813917048,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD16,0.796888649423275,0.157182729551635,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD45RA,0.811876803688643,-0.80586476421611,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
IgG2a,0.823874350725138,-0.0308470277989397,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD3,0.863826605612356,0.254649007877039,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD7,0.876573781506748,-0.570877230426239,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
IgG2b,0.900936600452539,0.0991269411274915,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD30,0.925066505430974,0.00857246651885291,1,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD34,NA,0.829184942160405,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD4,NA,0.196388474414508,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD8,NA,2.63977422479455,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-FLT3
CD14,4.84709602698683e-07,-4.0679206032814,2.18119321214408e-05,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD117,0.00132711083916399,2.7375483198928,0.0597199877623795,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD163,0.00289061285829242,-1.42111025936377,0.130077578623159,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD62L,0.0119820312480944,2.35621309488862,0.539191406164247,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD13,0.0207458120594024,-0.935743567831691,0.93356154267311,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD304,0.021120709513383,-1.43364654127788,0.950431928102235,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD11b,0.0366456029015082,-0.813222559908,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD4,0.0632799013156655,0.588979990611241,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
HLA-DR,0.0789103029144778,-0.955868735856072,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD22,0.0810590230505576,-0.564714345096539,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD71,0.0847621153892203,0.961891291468822,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD64,0.0858367362922195,-0.96788523540599,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD38,0.103539869514842,0.641587611391744,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
IgG2a,0.123591847021949,1.40673791343429,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD16,0.151745375917786,-1.00139773670469,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD2,0.215942484345782,1.52318182025909,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD5,0.230051770566185,1.78895940192803,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
IgG2b,0.244343712371856,1.00682368487661,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
IgG1,0.269710080862793,1.0185793939973,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
Fc&#949;RI&#945;,0.278156912889681,-0.653457617435799,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD141,0.288293549337693,0.359092327776102,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD11c,0.306807604564127,-0.646120807882911,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD33,0.379146664849516,0.32056678176924,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD303,0.388506580822831,-0.453228486431343,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD30,0.410827613807781,-0.50127916919883,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD45,0.419732097150281,-0.66561992216942,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD7,0.446396822771854,0.854799429739582,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD49d,0.46835327777044,0.202562516394238,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD25,0.553462196811108,-0.638123991459239,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD83,0.582495298724814,0.372866651155353,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD90,0.610338870502462,0.541289186888775,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD3,0.671342127932727,1.10283782497447,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD44,0.679186891916897,-0.664289548759843,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD10,0.760463687601505,0.128479272229979,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD45RA,0.780649452652644,-0.139785179385989,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD45RO,0.924419251681528,0.241322935054488,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD69,0.939886284339879,-0.243076282792956,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD8,0.942342301940198,0.713327960765411,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD138,0.968986083248014,-0.134205006106567,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD123,0.971669557504592,-0.121007663398395,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD1c,0.974150999840456,-0.143735702728602,1,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD19,NA,0.947515368050841,NA,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD34,NA,2.19118249903347,NA,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD56,NA,-3.34953482340642,NA,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD62P,NA,-0.721745640588195,NA,IDH-NPM1-MAPK,TET2-NPM1-FLT3
CD11c,1.72310054818249e-16,5.3711841416308,7.75395246682119e-15,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD64,0.000138692104742872,3.15665320887007,0.00624114471342925,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD11b,0.00184871184382369,2.48680913312892,0.0831920329720663,IDH-NPM1-MAPK,IDH-NPM1-FLT3
IgG1,0.012408136982867,-2.09114559170882,0.558366164229017,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD45,0.0153093783864809,2.18600037509045,0.688922027391642,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD33,0.0308589395427825,2.73684318112887,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD30,0.0653666910216617,-0.780853803388346,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD71,0.0723440228549624,2.60873514183513,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD62L,0.0765429440206272,2.33765741406769,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD69,0.0823179052062311,-2.27164594596846,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD49d,0.0845589834091469,1.77878337510059,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD38,0.0858372330365868,2.1213850473425,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD303,0.113114431605151,-1.04085983097035,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD4,0.114015776703125,1.708578109447,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD44,0.128032390760711,1.57817776072879,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
IgG2b,0.14206909749635,-0.821960198089734,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD141,0.159837737525397,1.60953437042549,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD117,0.161873928697235,1.72367873902802,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD163,0.165920552190091,1.49596984947268,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD138,0.173768603246402,-0.555160565721196,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
Fc&#949;RI&#945;,0.185785072281074,1.53055685464434,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD83,0.322165161405006,-0.343686763570851,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD25,0.368575564198887,-0.45152262060583,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD16,0.407737381687109,1.30078228694357,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD90,0.460936615875364,0.84995974405041,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD45RA,0.491385087887848,0.124145987808756,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD123,0.526826673614044,0.337400799397692,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD56,0.615975348657007,0.878240430922298,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD5,0.620664493901059,-0.621364316899387,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD45RO,0.666328040561527,-0.128294092079956,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
HLA-DR,0.693477690284766,0.594659045008219,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD7,0.715147833250274,0.0857418893072985,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD13,0.716767407965571,0.235308137407544,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD1c,0.74543735146608,0.372860173444609,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
IgG2a,0.771764046109516,-0.0335073857628263,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD3,0.827191471902944,-0.0385573040830023,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD14,0.867720200034736,0.328516821889715,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD10,0.89244286612296,0.2512788453014,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD22,0.909976439116162,0.234524095788485,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD304,0.925275337651903,-0.317065498098157,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD2,0.968509780332963,-0.118621822676796,1,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD19,NA,0.361256651204057,NA,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD34,NA,1.55803213318703,NA,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD62P,NA,-4.79701202959533,NA,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD8,NA,0.28949775268561,NA,IDH-NPM1-MAPK,IDH-NPM1-FLT3
CD71,0.0532834875076759,1.54610671683818,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD45RA,0.0880883077678921,0.484944044425238,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
Fc&#949;RI&#945;,0.127780992268426,0.63523156069361,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD141,0.13406617792058,0.736423376866719,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD117,0.135589308592633,0.769102668836711,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD44,0.143762530675857,0.344084687169632,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD33,0.151782610345601,0.0859771385366948,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD16,0.201714046001191,-1.43439791793261,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD14,0.205661033862164,-1.09024876243589,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD4,0.207348147201136,-0.157890090590159,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
IgG1,0.239264139778449,-0.940766518193579,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD56,0.314985148192493,-0.75232635905992,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD62L,0.322612549970959,0.41464745151445,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD49d,0.333690093451801,-0.245562919776807,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD123,0.386867577576885,-0.0234353938180547,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD45,0.42215365996802,-0.289329342426933,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD64,0.435561401108951,-1.02860303777379,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD38,0.451725616166423,-0.661677748885992,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD25,0.466616203815201,-0.103585042722062,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD11b,0.472001872848678,-0.550412301114391,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD83,0.478540486406763,-0.72522546725162,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
HLA-DR,0.541991906176398,-0.761838607272063,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD3,0.566340527039657,-0.515564810812801,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD1c,0.570003048419496,-0.0496882284710862,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD90,0.582634261033978,0.0437745998160661,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD303,0.60647367030487,-0.663754871800997,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD304,0.627163967671923,-0.351121493883515,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD11c,0.637549579428699,-0.503774052910653,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD5,0.665691330386835,-0.448046592428278,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD30,0.690721237892374,-0.321096486215114,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
IgG2a,0.691857586532153,-0.113776961274714,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD2,0.69663278355491,0.018211850023488,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
IgG2b,0.698420355182188,-0.552722191051924,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD69,0.774317895555215,-0.715378372129193,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD45RO,0.811064560640385,-0.249505170873758,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD7,0.835714293606387,-0.623928599311449,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD163,0.838567815369129,-0.307709494152684,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD22,0.860457487038957,-0.0557441998939954,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD138,0.873932636295084,-0.407460408521358,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD13,0.967333944400472,-0.333277405929008,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD10,0.984446277962399,-0.319215525014307,1,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD19,NA,0.376490131302305,NA,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD34,NA,1.57681482660426,NA,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD62P,NA,-1.27724432088866,NA,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD8,NA,0.281300861838763,NA,IDH-NPM1-MAPK,DNMT3A-IDH-NPM1-MAPK
CD3,0.00175922781249107,-2.69224672325225,0.0791652515620981,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD30,0.0165929371935623,-2.43060207314888,0.746682173710304,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD71,0.0469456821624039,1.87280345221343,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD45RA,0.0790848700354465,0.948371991224235,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD141,0.0846399044467439,1.22285778258743,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD45RO,0.0961258732894627,-0.838800012283435,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD2,0.136812739966963,-1.46318646033682,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD33,0.149009859401026,0.34489447166527,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD117,0.152267223465192,1.00636574046662,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD16,0.15243430630148,-1.28854451080958,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
Fc&#949;RI&#945;,0.161056952845685,0.837821606128017,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD1c,0.183285803371585,0.740907240270011,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD25,0.187506413786632,0.425677296710149,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD44,0.218687779860774,0.423826206282392,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD14,0.337582401905346,-0.607186767180514,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD49d,0.345809584068551,0.0124402469350748,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD138,0.374696140826116,0.327906760064361,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD56,0.382824229118908,-0.536374716160553,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
IgG1,0.40328738932197,-0.438951422294381,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD38,0.416794811722877,-0.313303193790322,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD90,0.433968533745987,0.470835249079288,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD7,0.434476358102792,-0.814016738431517,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
IgG2a,0.4800322769158,0.360339652089582,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD304,0.494807870251486,-0.0237946104653535,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD64,0.535716948208539,-0.728590873494222,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD123,0.589401435746064,0.0641921285568987,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD13,0.604183881048965,0.17589009943868,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
HLA-DR,0.623956520358355,-0.484416708000118,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
IgG2b,0.654282890158368,-0.268538080988754,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD303,0.670855641745923,-0.334025706300015,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD11c,0.690296044668136,-0.254865337309258,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD69,0.773356769059198,-0.368327788074058,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD62L,0.809597963002585,-0.670277292813324,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD22,0.816461228689289,0.211700207226837,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD10,0.847424593795535,0.0124441033243983,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD83,0.860992254377021,-0.21747360348277,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD45,0.862072832441886,-0.3935614639444,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD11b,0.883516763549865,-0.029630733725929,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD163,0.985429009688548,0.0261723046955273,1,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD19,NA,0.783692667140096,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD34,NA,1.72494076389606,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD4,NA,-0.844350192114412,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD5,NA,-2.70958741126294,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD62P,NA,-0.84208168757294,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD8,NA,0.781458348956986,NA,IDH-NPM1-MAPK,DNMT3A-NPM1-MAPK
CD138,1.4110026527474e-15,0.371577517840612,6.34951193736332e-14,NPM1-only,WT
CD10,2.44903847748365e-15,0.283745376180498,1.10206731486764e-13,NPM1-only,WT
CD45,4.04800163943071e-14,-0.0688657268170196,1.82160073774382e-12,NPM1-only,WT
CD30,8.63457468538578e-14,0.223891145628141,3.8855586084236e-12,NPM1-only,WT
CD25,1.36887978980771e-13,0.187648338092754,6.15995905413468e-12,NPM1-only,WT
CD33,2.80827436862129e-13,1.58012261394566,1.26372346587958e-11,NPM1-only,WT
CD123,2.24658817526086e-12,1.38342384383997,1.01096467886739e-10,NPM1-only,WT
CD62P,7.01909272259297e-11,0.74222114506045,3.15859172516684e-09,NPM1-only,WT
CD13,1.13712711670954e-10,0.893527138076499,5.11707202519293e-09,NPM1-only,WT
CD45RO,2.63217747384801e-10,-0.176626166539416,1.1844798632316e-08,NPM1-only,WT
CD69,6.43319021428574e-10,0.243085361093637,2.89493559642858e-08,NPM1-only,WT
CD44,8.02328637612997e-10,0.502765805213221,3.61047886925849e-08,NPM1-only,WT
CD4,8.32789245449401e-10,-0.629802870713977,3.74755160452231e-08,NPM1-only,WT
CD7,1.32645947929133e-09,-1.77594962254476,5.96906765681099e-08,NPM1-only,WT
IgG1,3.9463176009566e-09,0.474069856391221,1.77584292043047e-07,NPM1-only,WT
CD5,1.07282161616602e-07,-1.5941722488294,4.82769727274711e-06,NPM1-only,WT
CD3,1.58300286713671e-07,-1.29965660915847,7.12351290211518e-06,NPM1-only,WT
CD49d,2.5528914852318e-07,0.37652153008555,1.14880116835431e-05,NPM1-only,WT
CD19,3.58857002948532e-06,-1.73445285982037,0.00016148565132684,NPM1-only,WT
CD14,6.93121077568564e-06,1.14471211105174,0.000311904484905854,NPM1-only,WT
CD11c,1.53463437517824e-05,1.37671861111935,0.00069058546883021,NPM1-only,WT
HLA-DR,0.000266649639024702,-0.10561866778473,0.0119992337561116,NPM1-only,WT
CD90,0.000538239046691946,-0.571617651617049,0.0242207571011376,NPM1-only,WT
CD34,0.000659559286439584,0.832581846740941,0.0296801678897813,NPM1-only,WT
CD64,0.000907950111480487,1.36719476926485,0.0408577550166219,NPM1-only,WT
CD141,0.00144160044529944,0.3854325814434,0.0648720200384749,NPM1-only,WT
CD56,0.00415496940178845,1.10932858125828,0.18697362308048,NPM1-only,WT
CD2,0.00449845172089797,-1.76797791138857,0.202430327440409,NPM1-only,WT
CD1c,0.00543193685819941,-1.18771787166414,0.244437158618973,NPM1-only,WT
CD45RA,0.00655308471607701,-0.937009275910459,0.294888812223466,NPM1-only,WT
CD11b,0.00723391076419213,1.11910097492417,0.325525984388646,NPM1-only,WT
CD71,0.0171714362299618,-0.041352487684744,0.772714630348282,NPM1-only,WT
CD8,0.0954021425810183,-1.75693062818195,1,NPM1-only,WT
CD38,0.149382435191604,0.106185847834317,1,NPM1-only,WT
CD62L,0.221039572015148,-0.135491051396054,1,NPM1-only,WT
CD304,0.253610098846415,0.469741856415843,1,NPM1-only,WT
CD303,0.269465794564807,0.470405209078707,1,NPM1-only,WT
CD22,0.415425333550279,-0.568466430196589,1,NPM1-only,WT
Fc&#949;RI&#945;,0.737177432612504,0.323285099223471,1,NPM1-only,WT
IgG2b,0.835038011143946,0.220690752538463,1,NPM1-only,WT
IgG2a,0.856703310244424,0.365925007116878,1,NPM1-only,WT
CD83,0.905258980635159,0.303396601602064,1,NPM1-only,WT
CD16,0.964985771887174,-0.48368106599745,1,NPM1-only,WT
CD117,NA,1.36627066158926,NA,NPM1-only,WT
CD163,NA,0.554626490120783,NA,NPM1-only,WT
CD5,4.8985646552054e-05,1.34400519562853,0.00220435409484243,NPM1-only,IDH-only
CD3,6.31786997940264e-05,1.33523510247011,0.00284304149073119,NPM1-only,IDH-only
CD10,0.000183342273220496,1.39660179275341,0.0082504022949223,NPM1-only,IDH-only
CD45,0.000202782904500775,1.3161179029235,0.00912523070253488,NPM1-only,IDH-only
CD14,0.000218727643300659,3.24953704100129,0.00984274394852963,NPM1-only,IDH-only
CD16,0.000339605391111451,3.09327489232475,0.0152822426000153,NPM1-only,IDH-only
CD2,0.000346680037231263,1.47220731115505,0.0156006016754068,NPM1-only,IDH-only
CD56,0.000418799467158568,3.07140908221975,0.0188459760221356,NPM1-only,IDH-only
CD138,0.000774588408127264,0.802473080588643,0.0348564783657269,NPM1-only,IDH-only
CD45RO,0.000900958843487406,0.94864486892713,0.0405431479569333,NPM1-only,IDH-only
CD62P,0.00106959490343547,1.21344571554469,0.0481317706545961,NPM1-only,IDH-only
CD4,0.0039452446873495,0.113831096955103,0.177536010930727,NPM1-only,IDH-only
CD30,0.00491596851402,0.206309749119949,0.2212185831309,NPM1-only,IDH-only
CD117,0.00818203762563223,-1.68123391161656,0.36819169315345,NPM1-only,IDH-only
CD25,0.00854134277380656,0.116780144751581,0.384360424821295,NPM1-only,IDH-only
CD8,0.00909752931865379,1.44880211621162,0.40938881933942,NPM1-only,IDH-only
IgG1,0.0141494701914722,0.525743111155538,0.636726158616247,NPM1-only,IDH-only
Fc&#949;RI&#945;,0.0267974072766391,-1.29464499936085,1,NPM1-only,IDH-only
CD45RA,0.0322891754941962,0.00917020168049465,1,NPM1-only,IDH-only
CD34,0.049103347287532,1.25809720992407,1,NPM1-only,IDH-only
CD19,0.0492705253582498,1.2594152625715,1,NPM1-only,IDH-only
HLA-DR,0.0666768966704088,0.290463863568884,1,NPM1-only,IDH-only
CD69,0.0821651013125971,-0.0685126998142813,1,NPM1-only,IDH-only
CD11b,0.090048019443776,1.08104043726829,1,NPM1-only,IDH-only
CD44,0.0904856558237297,0.0142385042518978,1,NPM1-only,IDH-only
CD22,0.0906732305595574,0.430785125544739,1,NPM1-only,IDH-only
CD13,0.099961564419992,0.376466371066345,1,NPM1-only,IDH-only
CD90,0.135706635332959,-0.67086977074263,1,NPM1-only,IDH-only
CD49d,0.151094570641001,0.0748722279559466,1,NPM1-only,IDH-only
CD62L,0.233175881633219,-0.913414067246434,1,NPM1-only,IDH-only
CD123,0.292400186672296,-0.215750706986826,1,NPM1-only,IDH-only
CD303,0.44986945132442,0.361446595947768,1,NPM1-only,IDH-only
